######################################################################
# Supplementary data to
#   Zubaran, Ritt: "An effective heuristic algorithm for the partial shop scheduling problem"
#
# The table contains one entry for each execution of the algorithm.
#
# Contains the extended results for the table in Figure 7. Reports the 5000 executions on a total of 500 instances.
#
# The total execution time is 300 seconds.
#
# Columns are as follows
#  1: index
#  2: instance name
#  3: instance replication
#  4: seed for execution
#  5: lower bound 
#  6: makespan at 300 seconds
#  7: Time to best solution
######################################################################
336   GSSfrompspTa04   3    6  911   971 133.533
337   GSSfrompspTa04   3    7  911   971  17.848
338   GSSfrompspTa04   3    8  911   971  52.110
339   GSSfrompspTa04   3    9  911   971  18.536
340   GSSfrompspTa04   3   10  911   971 229.894
341   GSSfrompspTa04   4    1  936   976   1.198
342   GSSfrompspTa04   4    2  936   976   2.034
343   GSSfrompspTa04   4    3  936   976   1.731
344   GSSfrompspTa04   4    4  936   976   1.190
345   GSSfrompspTa04   4    5  936   976   2.757
346   GSSfrompspTa04   4    6  936   976   2.046
347   GSSfrompspTa04   4    7  936   976   2.691
348   GSSfrompspTa04   4    8  936   976   2.754
349   GSSfrompspTa04   4    9  936   976   2.991
350   GSSfrompspTa04   4   10  936   976   1.416
351   GSSfrompspTa04   5    1  911   911  95.366
352   GSSfrompspTa04   5    2  911   911  47.986
353   GSSfrompspTa04   5    3  911   911 103.227
354   GSSfrompspTa04   5    4  911   911  21.694
355   GSSfrompspTa04   5    5  911   911  34.308
356   GSSfrompspTa04   5    6  911   911  23.894
357   GSSfrompspTa04   5    7  911   911 102.394
358   GSSfrompspTa04   5    8  911   911  70.352
359   GSSfrompspTa04   5    9  911   911 240.857
360   GSSfrompspTa04   5   10  911   911 113.581
361   GSSfrompspTa04   6    1  911   911 113.265
362   GSSfrompspTa04   6    2  911   911  60.531
363   GSSfrompspTa04   6    3  911   911 209.628
364   GSSfrompspTa04   6    4  911   911  39.865
365   GSSfrompspTa04   6    5  911   911  39.129
366   GSSfrompspTa04   6    6  911   911 162.149
367   GSSfrompspTa04   6    7  911   911  98.662
368   GSSfrompspTa04   6    8  911   911 239.101
369   GSSfrompspTa04   6    9  911   913 286.083
